author_id,display_name_en,display_name_he,outlet,frequency,gender,country_of_citizenship,place_of_residence,ethnonational_identity,author_status,author_status_label,institutional_author,author_url
loaay_wattad,Loaay Wattad,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/loaay-wattad/
louise_rafkin,Louise Rafkin,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
louis_fishman,Louis Fishman,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
maayan_dak,Maayan Dak,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,nan
maayan_niezna,Maayan Niezna,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
madlaine_ahmad,Madlaine Ahmad,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mahdi_sabbagh,Mahdi Sabbagh,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mahmoud_al_omour,Mahmoud Al-Omour,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/mahmoud-al-omour/
maisalon_dallashi,Maisalon Dallashi,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
majd_jawad,Majd Jawad,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/majd-jawad/
manal_ja_bri,Manal Ja’bri,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mara_getz_sheftel,Mara Getz Sheftel,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
marcelo_svirsky,Marcelo Svirsky,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mariana_abreu,Mariana Abreu,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/mariana-abreu/
maria_rashed,Maria Rashed,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/maria-rashed/
maria_zreik,Maria Zreik,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,Activestills,nan
marta_fortunato,Marta Fortunato,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
marwa_fatafta,Marwa Fatafta,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/marwaf/
maryam_hawari,Maryam Hawari,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
max_blumenthal,Max Blumenthal,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,nan
maxime_benatouil,Maxime Benatouil,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
max_socol,Max Socol,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
maya_avis,Maya Avis,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
maya_garner,Maya Garner,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
maya_schkolne,Maya Schkolne,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mehrdad_naderi,Mehrdad Naderi,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mei_tal_nadler,Mei-Tal Nadler,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
merav_amir,Merav Amir,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mia_rafalowicz_campbell,Mia Rafalowicz-Campbell,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/mia-rafalowicz-campbell/
micah_friedman,Micah Friedman,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
michael_sappir,Michael Sappir,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/michael-sappir/
michael_sidman,Michael Sidman,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
michael_zigmond,Michael Zigmond,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,nan
michal_haramati,Michal Haramati,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
michal_luft,Michal Luft,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
michal_rotam,Michal Rotam,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,Activestills,nan
michal_talya,Michal Talya,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
michal_zweig,Michal Zweig,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
michel_waelbroeck,Michel Waelbroeck,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
minna_rozen,Minna Rozen,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mira_al_hussein,Mira Al Hussein,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/mira-al-hussein/
miriam_deprez,Miriam Deprez,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/miriam-deprez/
miryam_wijler,Miryam Wijler,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
mkhaimar_abusada,Mkhaimar Abusada,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mk_haneen_zoabi,MK Haneen Zoabi*,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mohamed_el_dahshan,Mohamed El Dahshan,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mohamed_mohamed,Mohamed Mohamed,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mohammad_hureini,Mohammad Hureini,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/mohammad-hureini/
mohammed_arafat,Mohammed Arafat,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mohammed_khatib,Mohammed Khatib,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/mohammed-khatib/
mohammed_moussa,Mohammed Moussa,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
monim_haroon,Monim Haroon,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
moran_mekamel,Moran Mekamel,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
moran_zaga,Moran Zaga,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mosab_qashoo,Mosab Qashoo,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
moshe_ronen,Moshe Ronen,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
moustafa_youssef,Moustafa Youssef,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
munir_atalla,Munir Atalla,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
mutasim_ali,Mutasim Ali,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
myssana_morany,Myssana Morany,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
naama_katiee,Naama Katiee,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
naamit_mor_haim,Naamit Mor Haim,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nadav_bigelman,Nadav Bigelman,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nadav_frankovich,Nadav Frankovich,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,nan
naftali_kaminski,Naftali Kaminski,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nancy_hawker,Nancy Hawker,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nancy_murray,Nancy Murray,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/nancy-murray/
naomi_paiss,Naomi Paiss,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nasser_nawaj_ah,Nasser Nawaj’ah,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nasser_rego,Nasser Rego,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
natasha_dudinski,Natasha Dudinski,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
natasha_westheimer,Natasha Westheimer,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/natasha-westheimer/
nelson_mandela,Nelson Mandela,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
netta_amar_shiff,Netta Amar-Shiff,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nicholas_saidel,Nicholas Saidel,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nicole_hyman,Nicole Hyman,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nidal_othman,Nidal Othman,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
nisreen_salameh_shahbari,Nisreen Salameh Shahbari,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nisreen_shehada,Nisreen Shehada,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nissi_peli,Nissi Peli,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/nissi-peli/
nitin_sawhney,Nitin Sawhney,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
noa_galili,Noa Galili,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/noa-galili/
noa_kaufman,Noa Kaufman,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
noa_levy,Noa Levy,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
noam_chayat,Noam Chayat,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
noam_hofstadter,Noam Hofstadter,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
noam_r,Noam R.,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
noam_shemtov,Noam Shemtov,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/noamst/
noa_pinto,Noa Pinto,נעה פינטו,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/noa-pinto/
o_k,O.K.,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
obtained_by_idan_landau,Obtained by Idan Landau,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
oded_eran,Oded Eran,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
oded_feller,Oded Feller,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
oded_na_aman,Oded Na’aman,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ofer_matan,Ofer Matan,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ofri_ilani,Ofri Ilani,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
olga_gershenson,Olga Gershenson,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
olivia_watson,Olivia Watson,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
omar_baddar,Omar Baddar,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
omar_m_dajani,Omar M. Dajani,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,nan
omer_raz,Omer Raz,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
omri_eilat,Omri Eilat,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
omri_evron,Omri Evron,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
omri_paz,Omri Paz,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,Activestills|Kav LaOved,nan
omri_shenhar,Omri Shenhar,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ophir_pines_paz,Ophir Pines-Paz,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
oren_barak,Oren Barak,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
oren_yiftachel,Oren Yiftachel,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/oren-yiftachel/
ori_kol,Ori Kol,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/ori-kol/
ori_lenkinski,Ori Lenkinski,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
orit_arfa,Orit Arfa,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
orit_bashkin,Orit Bashkin,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
orli_santo,Orli Santo,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
orna_akad,Orna Akad,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
or_seri,OR Seri,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
osama_tanous,Osama Tanous,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/osama-tanous/
oscar_olivier,Oscar Olivier,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
osnat_ita_skoblinski,Osnat Ita Skoblinski,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ossnat_sharon,Ossnat Sharon,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
paola_caridi,Paola Caridi,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/paola-caridi/
patricia_martinez_sastre,Patricia Martinez Sastre,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/patricia-martinez-sastre/
paul_pillar,Paul Pillar,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
penina_eilberg_schwartz,Penina Eilberg-Schwartz,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
peter_jenkins,Peter Jenkins,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
priscilla_wathington,Priscilla Wathington,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
professor_minna_rozen,Professor Minna Rozen,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
r_khazen,R. Khazen,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
r_w_al_thahabi,R.W. Al-Thahabi,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rabah_halabi,Rabah Halabi,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rabbi_arik_ascherman,Rabbi Arik Ascherman,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rabbi_michael_rivkin,Rabbi Michael Rivkin,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rabbis_for_human_rights,Rabbis for Human Rights,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rabeea_eid,Rabeea Eid,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rachel_beitarie,Rachel Beitarie,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rachel_i_said,Rachel’i Said,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
radhika_sainath,Radhika Sainath,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
raef_zreik,Raef Zreik,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/raef-zreik/
rafael_d_frankel,Rafael D. Frankel,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rafram_chaddad,Rafram Chaddad,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
raji_sourani,Raji Sourani,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
raluca_ganea,Raluca Ganea,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rami_gudovitch,Rami Gudovitch,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rami_kaplan,Rami Kaplan,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
raz_segal,Raz Segal,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
rebecca_arian,Rebecca Arian,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rebecca_de_vries,Rebecca de Vries,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,nan
rechavia_berman,Rechavia Berman,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rela_mazali,Rela Mazali,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
renad_uri,Renad Uri,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
reut_mor,Reut Mor,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
riad_kabaha,Riad Kabaha,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
riccardo_carraro,Riccardo Carraro,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
robert_cherry,Robert Cherry,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
roger_hill,Roger Hill,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
romana_michelon,Romana Michelon,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rona_moran,Rona Moran,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ron_cahlili,Ron Cahlili,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ronen_sabag,Ronen Sabag,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
roni_dorot,Roni Dorot,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
roni_masel,Roni Masel,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
roni_schocken,Roni Schocken,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ruchama_marton,Ruchama Marton,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ruth_hiller,Ruth Hiller,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ruth_l_hiller,Ruth L. Hiller,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ruth_reznik,Ruth Reznik,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ruth_stern,Ruth Stern,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ryan_wentz,Ryan Wentz,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
saad_al_avdal,Saad al-Avdal,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
saar_yachin,Saar Yachin,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
salam_fayyad,Salam Fayyad,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
salwa_duaibis,Salwa Duaibis,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
samah_salaime_egbariya,Samah Salaime Egbariya,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
sam_freed,Sam Freed,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
sami_awad,Sami Awad,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
sami_huraini,Sami Huraini,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/sami-huraini/
sam_stein,Sam Stein,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/sam-stein/
samuel_molnar,Samuel Molnar,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
sarah_anne_minkin,Sarah Anne Minkin,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
sasha_belenkiy,Sasha Belenkiy,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,nan
saudamini_jain,Saudamini Jain,nan,972 Magazine,1.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/saudamini-jain/
scott_brown,Scott Brown,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
sean_lee,Sean Lee,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
seren_khateb_shahbari,Seren Khateb Shahbari,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
sergio_storch,Sergio Storch,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
şeyda_emek,Şeyda Emek,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
shachar_pinsker,Shachar Pinsker,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
shadan_jabareen,Shadan Jabareen,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
shadi_p,Shadi P.,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
shahrazad_odeh,Shahrazad Odeh,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/shahrazad-odeh/
